EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
1000.0,-18.557324042639923,2,7354,20061.42148041725,7354000,0.9808924738317728,-5.6504226,0.0031746123,0.0,0.00043447525,0.01962268
1000.0,-18.605300823768367,2,7356,20066.965963602066,7356000,0.9766644444316626,-5.651214,0.025858095,0.0,0.020273978,0.0056264694
1000.0,-18.52282598023126,2,7358,20072.61619591713,7358000,0.9814157541841269,-5.6534286,0.007863986,0.0,0.00965668,0.018799655
1000.0,-18.40621169798166,2,7360,20078.2000105381,7360000,0.9854702651500702,-5.656204,0.0029428117,0.0,0.000318069,0.006662621
1000.0,-18.561139208456932,2,7362,20083.784302949905,7362000,0.9730317089706659,-5.6482043,0.0041307807,0.0,0.0020228466,0.013304423
1000.0,-18.626354974163835,2,7364,20089.43423986435,7364000,0.9403349012136459,-5.6508336,0.0044633606,0.0,-0.00042553397,0.0055391286
1000.0,-18.354167904082928,2,7366,20094.998202562332,7366000,0.9778916575014591,-5.6477203,0.0062235678,0.0,0.001104909,0.005705608
1000.0,-18.68818550019197,2,7368,20100.57435107231,7368000,0.9533565267920494,-5.649175,0.002157668,0.0,-0.0015311844,0.022856347
1000.0,-18.853876761788825,2,7370,20106.19063425064,7370000,0.9758853372186422,-5.644628,0.00861932,0.0,0.00801798,0.012422527
1000.0,-18.91209927174372,2,7372,20111.75372838974,7372000,0.9632500819861889,-5.649507,0.0034279006,0.0,0.0017465064,0.00727169
1000.0,-18.848484028362343,2,7374,20117.415163755417,7374000,0.7842919230461121,-5.6485844,0.002123114,0.0,-0.0011037992,0.0046781944
1000.0,-18.860798887675607,2,7376,20123.019146680832,7376000,0.9085864201188087,-5.6344285,0.0064815227,0.0,0.0041710557,0.015016889
1000.0,-18.634782088215854,2,7378,20128.675245285034,7378000,0.897835485637188,-5.6259656,0.0035635887,0.0,0.0017566264,0.0069693374
1000.0,-18.447508965486378,2,7380,20134.148216485977,7380000,0.9407780766487122,-5.62874,0.0036240278,0.0,0.0014969271,0.0026743517
1000.0,-18.330136540744384,3,7383,20139.915225744247,7383000,0.9110336601734161,-5.6232924,0.011876426,0.0,0.004367044,0.010936807
1000.0,-18.29285349552498,2,7385,20145.483842372894,7385000,0.9606703110039234,-5.624251,0.0019617442,0.0,-0.0026636308,0.0045661577
1000.0,-18.38373112942569,2,7387,20151.250262975693,7387000,0.9698600564152002,-5.6278377,0.0022388403,0.0,-0.0021003252,0.015750103
1000.0,-18.308863668174897,2,7389,20156.761734962463,7389000,0.912189282476902,-5.629872,0.0031354649,0.0,0.0015958061,0.005128043
1000.0,-18.35341427814184,2,7391,20162.375091075897,7391000,0.28452515602111816,-5.627838,0.0019920731,0.0,0.00031621917,0.006250119
1000.0,-18.37403082443184,2,7393,20167.946590423584,7393000,0.9782388247549534,-5.6174483,0.002214803,0.0,0.0001736026,0.009509921
1000.0,-18.428039697673398,2,7395,20173.57162976265,7395000,0.9435205385088921,-5.6220455,0.0041606384,0.0,0.005837093,0.018698711
1000.0,-18.35623785747437,2,7397,20179.189552783966,7397000,0.9455273486673832,-5.619307,0.0037349737,0.0,0.0071695093,0.0031279516
1000.0,-18.56644580038758,2,7399,20184.68515610695,7399000,0.9382572770118713,-5.618074,0.0064282436,0.0,0.008946148,0.023372354
1000.0,-18.733448719768298,2,7401,20190.2040040493,7401000,0.9120201170444489,-5.622051,0.0035542108,0.0,0.0009316272,0.012324698
1000.0,-18.513746570812554,2,7403,20195.832065820694,7403000,0.772943764925003,-5.6245017,0.003809973,0.0,-0.0007823305,0.009319316
1000.0,-18.625328089869672,2,7405,20201.42097210884,7405000,0.9612305015325546,-5.6235304,0.002287669,0.0,-0.0023783015,0.013511227
1000.0,-18.555058078233923,2,7407,20207.056876182556,7407000,0.9541565552353859,-5.6236625,0.005765156,0.0,0.0033991002,0.016919492
1000.0,-18.466715921430428,2,7409,20212.65490603447,7409000,0.9719593822956085,-5.6174054,0.0032862346,0.0,0.0005565813,0.0042472547
1000.0,-18.49331708495263,2,7411,20218.268369674683,7411000,0.8742260932922363,-5.6189866,0.006057289,0.0,0.0065716207,0.018332057
1000.0,-18.307721331609216,2,7413,20223.79865527153,7413000,0.9899441665038466,-5.6201825,0.0019078577,0.0,-0.0020678984,0.009580935
1000.0,-18.35087337462391,2,7415,20229.392171621323,7415000,0.9712571650743484,-5.6202755,0.0062958626,0.0,0.0006369301,0.027668793
1000.0,-18.183824551329657,2,7417,20235.004521131516,7417000,0.9516923055052757,-5.6251025,0.005036804,0.0,0.0023306974,0.008826186
1000.0,-17.702647951525076,2,7419,20240.610981464386,7419000,0.9471702091395855,-5.619264,0.0036822974,0.0,0.002765058,0.008043921
1000.0,-17.720319467580044,2,7421,20246.25033211708,7421000,0.9870395846664906,-5.630158,0.0027197353,0.0,0.00037113507,0.0116800545
1000.0,-17.977549089147026,3,7424,20252.072918653488,7424000,0.9228026419878006,-5.6311803,0.0039714836,0.0,0.0027582971,0.019952806
1000.0,-17.794475135069966,2,7426,20257.659868717194,7426000,0.974592300131917,-5.6364894,0.0026122637,0.0,-0.0009295549,0.0051960964
1000.0,-17.97784399616799,2,7428,20263.271571159363,7428000,0.9737175069749355,-5.6425033,0.0038195695,0.0,0.00262398,0.012909932
1000.0,-17.960344640911757,2,7430,20268.853405952454,7430000,0.984989358112216,-5.661463,0.0047479584,0.0,0.0004254335,0.0057696034
1000.0,-17.870248718677953,2,7432,20274.472682237625,7432000,0.9788583721965551,-5.657211,0.002940732,0.0,-0.0017905551,0.0072093685
1000.0,-17.786696730055624,2,7434,20280.03387737274,7434000,0.9632918760180473,-5.6537623,0.0036052754,0.0,-0.0013698101,0.006456147
1000.0,-17.742111124121845,2,7436,20285.60654258728,7436000,0.9732116498053074,-5.6636205,0.0023944043,0.0,-0.0022540004,0.0032618395
1000.0,-17.59977644090992,2,7438,20291.221245527267,7438000,0.9366067424416542,-5.6624913,0.0038355053,0.0,-0.0017766855,0.010267689
1000.0,-17.524353527506253,2,7440,20296.86429476738,7440000,0.9952048524282873,-5.65558,0.002027202,0.0,-0.0023898005,0.009217802
1000.0,-17.738412110552222,2,7442,20302.48765897751,7442000,0.964202206581831,-5.6569533,0.0033829845,0.0,-0.0011226442,0.030426852
1000.0,-17.69624742543114,2,7444,20308.056807756424,7444000,0.9649788402020931,-5.661821,0.002378271,0.0,-0.00023284834,0.008925495
1000.0,-17.943542984644164,2,7446,20313.62974214554,7446000,0.9642147570848465,-5.6774898,0.0032236017,0.0,0.0006751737,0.0155260395
1000.0,-17.969910679850912,2,7448,20319.20749926567,7448000,0.9360888674855232,-5.671993,0.0033890465,0.0,0.0035414654,0.01608275
1000.0,-18.095422233053785,2,7450,20324.669627189636,7450000,0.9265031218528748,-5.6649227,0.0051054084,0.0,0.0010078566,0.018557593
1000.0,-18.17950157787375,2,7452,20330.29778122902,7452000,0.9220776408910751,-5.65616,0.004042688,0.0,0.002641417,0.017756723
1000.0,-18.06040180430611,2,7454,20335.792474985123,7454000,0.9596485383808613,-5.662822,0.00555199,0.0,0.0056349393,0.016345989
1000.0,-18.15969223562081,2,7456,20341.33114695549,7456000,0.8906899467110634,-5.662817,0.0026064918,0.0,-0.0019403831,0.015264659
1000.0,-17.902980532909197,2,7458,20346.93741750717,7458000,0.9308982864022255,-5.6542916,0.0053441115,0.0,0.0029155237,0.007851558
1000.0,-17.998735033248476,2,7460,20352.571403980255,7460000,0.9695611149072647,-5.6633496,0.005321487,0.0,0.004580757,0.009413727
1000.0,-17.874069653546965,2,7462,20358.201963424683,7462000,0.93464095890522,-5.657003,0.0040834704,0.0,0.0024255605,0.014073906
1000.0,-18.00899787749465,2,7464,20363.812468528748,7464000,0.9587723277509212,-5.663772,0.011510658,0.0,0.013478604,0.014712766
1000.0,-17.920381753450428,3,7467,20369.56112885475,7467000,0.9272041246294975,-5.6659408,0.0037636936,0.0,-0.00034949393,0.012443864
1000.0,-17.917172780919017,2,7469,20375.118257284164,7469000,0.9697966426610947,-5.6644893,0.0017889007,0.0,-0.0024952819,0.0074233175
1000.0,-17.869538471753287,2,7471,20380.64722967148,7471000,0.9517872892320156,-5.671956,0.0034023018,0.0,-0.00040233694,0.009668487
1000.0,-17.89473475743366,2,7473,20386.305731773376,7473000,0.9031182676553726,-5.683395,0.006900135,0.0,0.0060760705,0.006600859
1000.0,-17.984532115833932,2,7475,20391.80005645752,7475000,0.9591335505247116,-5.6850142,0.003652372,0.0,0.00014106976,0.0069279764
1000.0,-17.81060067817492,2,7477,20397.438046216965,7477000,0.9555245861411095,-5.684648,0.002475117,0.0,-0.0017418666,0.0075194077
1000.0,-18.071485559455667,2,7479,20403.104859113693,7479000,0.9103855639696121,-5.6738725,0.0069845784,0.0,0.0072902385,0.016405415
1000.0,-18.33265208654933,2,7481,20408.72976231575,7481000,0.9296809062361717,-5.6653237,0.0027986635,0.0,-0.0016499243,0.015532728
1000.0,-18.43679903254344,2,7483,20414.337539434433,7483000,0.9455145336687565,-5.6551976,0.0044426112,0.0,-0.00017904874,0.015163729
1000.0,-18.54950049364752,2,7485,20419.842797517776,7485000,0.9460609965026379,-5.6632648,0.0060425582,0.0,0.011764741,0.012766755
1000.0,-18.55588394030667,2,7487,20425.44538474083,7487000,0.9428069703280926,-5.663295,0.0040549072,0.0,0.0024542597,0.014728696
1000.0,-18.50685172081414,2,7489,20431.09805893898,7489000,0.9927431549876928,-5.6637926,0.0072347666,0.0,0.0022091104,0.009486501
1000.0,-18.80862812204957,2,7491,20436.698585033417,7491000,0.9601912908256054,-5.670792,0.00490998,0.0,0.00043821614,0.026170788
1000.0,-18.95454820218178,2,7493,20442.327105283737,7493000,0.9336326122283936,-5.670091,0.005144325,0.0,0.005567159,0.015990347
1000.0,-18.823164227261792,2,7495,20447.922914028168,7495000,0.916975162923336,-5.6678452,0.004574458,0.0,0.00626368,0.010105057
1000.0,-18.897982237515,2,7497,20453.59678006172,7497000,0.9325485900044441,-5.658661,0.0017297853,0.0,-0.0026499298,0.008109182
1000.0,-18.45525936462497,2,7499,20459.188084363937,7499000,0.9581669718027115,-5.663971,0.0019972515,0.0,-0.00014156662,0.004585898
1000.0,-18.27212276687725,2,7501,20464.723289966583,7501000,0.938903022557497,-5.6592555,0.002372445,0.0,-0.002127985,0.008675674
1000.0,-18.361542981066545,2,7503,20470.22343969345,7503000,0.9268259406089783,-5.661087,0.0020054511,0.0,0.00019825133,0.011708377
1000.0,-18.268213989447784,2,7505,20475.894664764404,7505000,0.8614654690027237,-5.6621804,0.0024721876,0.0,0.0010555859,0.01536263
1000.0,-18.12738349066715,2,7507,20481.49943470955,7507000,0.9554973915219307,-5.664931,0.002197241,0.0,0.00014101155,0.006063275
1000.0,-18.20999201165013,3,7510,20487.30559182167,7510000,0.8795566856861115,-5.668534,0.002970954,0.0,0.0004484807,0.012592508
1000.0,-18.3355655275339,2,7512,20492.96238398552,7512000,0.9312635287642479,-5.674086,0.003200314,0.0,0.0051845387,0.00988504
1000.0,-18.224865209657764,2,7514,20498.59254717827,7514000,0.9004278182983398,-5.670731,0.0021810378,0.0,-0.0025463912,0.00610336
1000.0,-18.12997311963148,2,7516,20504.15294098854,7516000,0.8965016677975655,-5.6707053,0.0028634304,0.0,-0.00033855974,0.013135615
1000.0,-18.263974463575963,2,7518,20509.774723291397,7518000,0.9409307911992073,-5.6767383,0.0013982547,0.0,-0.0024488228,0.016971374
1000.0,-18.298807384962107,2,7520,20515.34570670128,7520000,0.9873240413144231,-5.67569,0.0023798964,0.0,-0.0010105015,0.012687635
1000.0,-18.273142573478438,2,7522,20520.930985689163,7522000,0.9563807025551796,-5.6711583,0.006424886,0.0,0.005969883,0.027557384
1000.0,-18.343047981741176,2,7524,20526.520429611206,7524000,0.9648768566548824,-5.6692357,0.0027550284,0.0,0.00439229,0.012620429
1000.0,-18.524815431496034,2,7526,20532.172206163406,7526000,0.9527787566184998,-5.661942,0.0044459896,0.0,0.0045919307,0.0077135707
1000.0,-18.458844092960113,2,7528,20537.760028362274,7528000,0.8603509366512299,-5.6584516,0.011578361,0.0,0.009522784,0.015359909
1000.0,-18.525248035116903,2,7530,20543.33872270584,7530000,0.66960409283638,-5.6577134,0.003987569,0.0,0.003764941,0.0090306355
1000.0,-18.47984467442785,2,7532,20548.90932559967,7532000,0.9668118543922901,-5.6596265,0.0027739052,0.0,0.0003090892,0.009689433
1000.0,-18.564236347121184,2,7534,20554.493860006332,7534000,0.9650102742016315,-5.6504626,0.003451612,0.0,-6.023643e-05,0.008378944
1000.0,-18.808479384759114,2,7536,20560.095911979675,7536000,0.8264661282300949,-5.638443,0.004968764,0.0,0.001460477,0.018372098
1000.0,-18.616703707536775,2,7538,20565.591913461685,7538000,0.9272782504558563,-5.6393075,0.0018201986,0.0,-0.00031331368,0.005032749
1000.0,-18.627318239387996,2,7540,20571.149042367935,7540000,0.9495670013129711,-5.633911,0.0039758086,0.0,0.0047259945,0.004744009
1000.0,-18.57146340652685,2,7542,20576.689435958862,7542000,0.9723513871431351,-5.6430926,0.0018651907,0.0,0.0006913175,0.025505258
1000.0,-18.81031967672846,2,7544,20582.269630908966,7544000,0.9724385105073452,-5.6454206,0.007379606,0.0,0.006795893,0.025301596
1000.0,-18.75124619371774,2,7546,20587.915380716324,7546000,0.9829395636916161,-5.6385646,0.0016381056,0.0,-0.001465057,0.02245706
1000.0,-18.868317546911427,2,7548,20593.541038751602,7548000,0.8794697299599648,-5.6413884,0.0048579355,0.0,0.002572508,0.01678584
1000.0,-18.599939307632255,2,7550,20599.144090890884,7550000,0.9815616123378277,-5.639501,0.0018299754,0.0,-0.00169195,0.0052009528
1000.0,-18.630547010961234,3,7553,20604.880331993103,7553000,0.8606145083904266,-5.6358323,0.0027577793,0.0,0.0018375618,0.018143749
1000.0,-18.704575325110913,2,7555,20610.496025562286,7555000,0.8888110518455505,-5.6443987,0.0024847537,0.0,-0.00042173138,0.018040584
1000.0,-18.774779842972844,2,7557,20616.196318387985,7557000,0.8575885593891144,-5.6449876,0.0033427987,0.0,0.0015515664,0.006953906
1000.0,-18.570734824994908,2,7559,20621.831958770752,7559000,0.8877933323383331,-5.6410728,0.0029659052,0.0,7.0555136e-05,0.0027718446
1000.0,-18.506127845536984,2,7561,20627.442858457565,7561000,0.9761041905730963,-5.6439652,0.0015096002,0.0,-0.0019774532,0.007376142
1000.0,-18.58182492862841,2,7563,20633.069799900055,7563000,0.9733527079224586,-5.6474166,0.003772155,0.0,0.0048340354,0.009142691
1000.0,-18.527804037882056,2,7565,20638.66145014763,7565000,0.9678363837301731,-5.650752,0.009511992,0.0,0.009644868,0.00970262
1000.0,-18.636521332238114,2,7567,20644.33402943611,7567000,0.9493386037647724,-5.6530156,0.0034387836,0.0,0.007667003,0.010688805
1000.0,-18.569052245105162,2,7569,20649.957041740417,7569000,0.9681489393115044,-5.6461625,0.0028403476,0.0,-0.00032446772,0.010786284
1000.0,-18.659163813303678,2,7571,20655.59362411499,7571000,0.9449813365936279,-5.645204,0.006494566,0.0,0.010343496,0.017866105
1000.0,-18.917534048650506,2,7573,20661.239129304886,7573000,0.9374802783131599,-5.641439,0.005667902,0.0,0.009828857,0.022672668
1000.0,-19.105311248254132,2,7575,20666.82044863701,7575000,0.970198642462492,-5.6381326,0.0025842418,0.0,-0.0007538238,0.019524062
1000.0,-19.54042973331005,2,7577,20672.364101171494,7577000,0.953898336738348,-5.6377244,0.0043201633,0.0,0.00055669993,0.04211747
1000.0,-19.445118547908248,2,7579,20677.96142601967,7579000,0.9170268699526787,-5.647694,0.002471457,0.0,-0.0028088496,0.012306528
1000.0,-19.433802691299395,2,7581,20683.567421913147,7581000,0.9054542109370232,-5.6464086,0.002129167,0.0,-0.0008598615,0.015806723
1000.0,-19.30989552008868,2,7583,20689.174782037735,7583000,0.9702440723776817,-5.646486,0.0028610996,0.0,0.002284302,0.012199764
1000.0,-19.241981185139036,2,7585,20694.83448433876,7585000,0.9603950269520283,-5.6505437,0.006184378,0.0,0.004044861,0.0099947965
1000.0,-19.196579727227153,2,7587,20700.426423549652,7587000,0.9476752653717995,-5.6598363,0.0072316136,0.0,0.0063871075,0.013100471
1000.0,-19.19056844760511,2,7589,20706.02388381958,7589000,0.9406646527349949,-5.656938,0.003010272,0.0,-9.968225e-05,0.010808341
1000.0,-18.888382338889926,2,7591,20711.55895757675,7591000,0.9888505525887012,-5.663061,0.0068292595,0.0,0.005384853,0.0085053025
1000.0,-18.816615669203294,2,7593,20717.21709537506,7593000,0.9728635940700769,-5.658055,0.014045525,0.0,0.012305174,0.01292271
1000.0,-19.066273258405943,3,7596,20723.019887685776,7596000,0.9744007177650928,-5.6576285,0.0037747966,0.0,6.950833e-05,0.022900281
1000.0,-19.120092859131688,2,7598,20728.620383501053,7598000,0.9782731980085373,-5.6605067,0.005395664,0.0,0.004809956,0.010373463
1000.0,-19.296017219572203,2,7600,20734.216453313828,7600000,0.9658535607159138,-5.660258,0.00095073855,0.0,-0.0025704762,0.009695602
1000.0,-19.13486415433634,2,7602,20739.84014248848,7602000,0.9741330407559872,-5.6645555,0.004783306,0.0,0.00018263608,0.004730876
1000.0,-19.28758074698015,2,7604,20745.4325196743,7604000,0.913828156888485,-5.673924,0.0019673838,0.0,0.00087935384,0.01625881
1000.0,-19.42657513690683,2,7606,20751.006977558136,7606000,0.7921681255102158,-5.68249,0.0035256892,0.0,0.003606189,0.011516592
1000.0,-19.51724691797093,2,7608,20756.59957098961,7608000,0.9853871408849955,-5.6850033,0.0049114986,0.0,0.0017852474,0.01774102
1000.0,-19.41047959302839,2,7610,20762.20566511154,7610000,0.8602939397096634,-5.682937,0.002268145,0.0,-0.0016088462,0.006705162
1000.0,-19.433731239046796,2,7612,20767.756291627884,7612000,0.9543552249670029,-5.6748905,0.0028486303,0.0,0.0004827194,0.018772503
1000.0,-19.529796548885443,2,7614,20773.385139465332,7614000,0.9376533962786198,-5.6717267,0.0023650455,0.0,-0.00093916385,0.012358518
1000.0,-19.545231494821927,2,7616,20779.030777454376,7616000,0.8495156615972519,-5.680571,0.008388893,0.0,0.007928039,0.015416094
1000.0,-19.51184738433121,2,7618,20784.685148477554,7618000,0.9745136238634586,-5.6821437,0.004643558,0.0,0.0039762342,0.0143772885
1000.0,-19.742547286043937,2,7620,20790.35608649254,7620000,0.9387083947658539,-5.6870837,0.0031764265,0.0,0.0031682872,0.021773782
1000.0,-19.624539189249905,2,7622,20795.916588306427,7622000,0.9766167979687452,-5.69124,0.003564946,0.0,-0.0013264194,0.024165701
1000.0,-19.782212275016843,2,7624,20801.502821683884,7624000,0.9042127579450607,-5.6867023,0.002684019,0.0,0.002554362,0.024007918
1000.0,-19.899017239726938,2,7626,20807.093234062195,7626000,0.9030977860093117,-5.6879067,0.0032395623,0.0,-0.00021619257,0.0126286615
1000.0,-19.72633786425848,2,7628,20812.673827171326,7628000,0.9905564831569791,-5.6935525,0.0031246834,0.0,0.0040250067,0.0073016575
1000.0,-19.872957342729585,2,7630,20818.311596632004,7630000,0.9098932817578316,-5.697723,0.003305778,0.0,0.0022022626,0.022514416
1000.0,-19.98418840293732,2,7632,20823.828068971634,7632000,0.9408229812979698,-5.704066,0.0034883183,0.0,0.002904947,0.013943296
1000.0,-20.07785684454221,2,7634,20829.440886735916,7634000,0.8652713000774384,-5.700043,0.0048236945,0.0,0.0104644,0.012424007
1000.0,-19.916027104545563,2,7636,20835.006728887558,7636000,0.9346794411540031,-5.6978407,0.0030787685,0.0,-0.00025326875,0.0077313418
1000.0,-19.994899610062824,3,7639,20840.867666244507,7639000,0.900297537446022,-5.704559,0.0019872403,0.0,-0.0026702308,0.0071718087
1000.0,-19.866846806670175,2,7641,20846.400448322296,7641000,0.8177952170372009,-5.709539,0.0043809423,0.0,0.0048112357,0.008750249
1000.0,-19.68958958610939,2,7643,20852.01116156578,7643000,0.9287594184279442,-5.707229,0.00749863,0.0,0.01130854,0.008361937
1000.0,-19.466180620249595,2,7645,20857.590270280838,7645000,0.9637524820864201,-5.7126317,0.0014282486,0.0,-0.0014801659,0.00731403
1000.0,-19.21278501917102,2,7647,20863.10262989998,7647000,0.8276063948869705,-5.711349,0.0032828818,0.0,0.0050978856,0.0036835494
1000.0,-19.24452881405461,2,7649,20868.66806292534,7649000,0.9530495330691338,-5.712251,0.0012250433,0.0,-0.0026936117,0.007127138
1000.0,-19.28470183495534,2,7651,20874.299917697906,7651000,0.9423072673380375,-5.708525,0.0036326442,0.0,0.0029211575,0.013385522
1000.0,-19.3741762781583,2,7653,20879.80331993103,7653000,0.9300236105918884,-5.70431,0.0034758167,0.0,0.0031479425,0.019431096
1000.0,-19.383764136156817,2,7655,20885.36655807495,7655000,0.9748062640428543,-5.697927,0.004368408,0.0,0.0005216275,0.023567995
1000.0,-19.34745362322056,2,7657,20890.941483020782,7657000,0.9483332484960556,-5.6990047,0.0017726899,0.0,-0.00048073195,0.009350128
1000.0,-19.465651021475086,2,7659,20896.407244443893,7659000,0.979495944455266,-5.703508,0.002564986,0.0,-0.0021668856,0.010174827
1000.0,-19.752212043570584,2,7661,20901.97355246544,7661000,0.7564748823642731,-5.6940103,0.0027903775,0.0,-0.0007309518,0.023659894
1000.0,-19.72311887650567,2,7663,20907.548627614975,7663000,0.9523944295942783,-5.6911726,0.0021890025,0.0,0.0039335852,0.014626292
1000.0,-19.80414233597952,2,7665,20913.16895723343,7665000,0.8763018175959587,-5.683742,0.0060923942,0.0,0.0070278114,0.018253513
1000.0,-19.688437176168627,2,7667,20918.746701955795,7667000,0.8823308125138283,-5.6883497,0.0026887264,0.0,-0.0010334783,0.009110854
1000.0,-19.634664819209405,2,7669,20924.372587919235,7669000,0.9781397245824337,-5.6843724,0.009900591,0.0,0.010576859,0.0088743325
1000.0,-19.797361852493406,2,7671,20929.958002090454,7671000,0.8714260160923004,-5.677439,0.0026410914,0.0,0.001436338,0.024401162
1000.0,-19.541716136656447,2,7673,20935.49722146988,7673000,0.7254028916358948,-5.676732,0.0023353086,0.0,0.0022229834,0.011311892
1000.0,-19.4509193120144,2,7675,20941.065284729004,7675000,0.9412626065313816,-5.688661,0.0023230165,0.0,0.00045718107,0.012622986
1000.0,-19.224826864972396,2,7677,20946.675607919693,7677000,0.91501135379076,-5.687485,0.0032541675,0.0,0.002121523,0.01312205
1000.0,-19.39528891477702,3,7680,20952.522744894028,7680000,0.9380454570055008,-5.687515,0.0051757013,0.0,0.0030392972,0.02708817
1000.0,-19.327662299793815,2,7682,20958.16378068924,7682000,0.9571120850741863,-5.6866593,0.0019717563,0.0,-0.00333436,0.007490514
1000.0,-19.094366708971837,2,7684,20963.724994897842,7684000,0.917489230632782,-5.6885514,0.0018312881,0.0,-0.0020541772,0.0038845213
1000.0,-19.138947882571856,2,7686,20969.304753780365,7686000,0.9788241274654865,-5.6869917,0.0033887858,0.0,0.0014380091,0.011262031
1000.0,-19.184821900528615,2,7688,20974.900412797928,7688000,0.9811838660389185,-5.6896873,0.0029930132,0.0,0.0013022725,0.013790379
1000.0,-19.393869967235826,2,7690,20980.53014755249,7690000,0.9794333633035421,-5.6923933,0.004606929,0.0,0.0069611254,0.025525022
1000.0,-19.17709101766021,2,7692,20986.096030712128,7692000,0.9838991053402424,-5.692718,0.002199072,0.0,0.0035756673,0.0057209954
1000.0,-19.284631858157432,2,7694,20991.77062869072,7694000,0.9060070738196373,-5.69095,0.0019762665,0.0,-0.0012274059,0.012587014
1000.0,-19.12764778177278,2,7696,20997.35297179222,7696000,0.9857273148372769,-5.6909986,0.0071785725,0.0,0.0020924008,0.011660324
1000.0,-18.99260133979269,2,7698,21002.937004089355,7698000,0.9302967563271523,-5.6962743,0.0027081347,0.0,-0.00033201743,0.0034076194
1000.0,-19.070922513499582,2,7700,21008.48950123787,7700000,0.947678204625845,-5.6945553,0.0042307707,0.0,0.0026316405,0.013636419
1000.0,-19.24126594067294,2,7702,21014.121198177338,7702000,0.9494048319756985,-5.697942,0.00265158,0.0,0.0018202371,0.01178628
1000.0,-19.187261986743145,2,7704,21019.64386820793,7704000,0.9195748195052147,-5.7030277,0.0030357358,0.0,0.003406435,0.01802433
1000.0,-19.26514455525272,2,7706,21025.21041727066,7706000,0.9427459090948105,-5.7024217,0.0018422061,0.0,-0.0019496977,0.017282201
1000.0,-19.312286101913756,2,7708,21030.81006383896,7708000,0.9611045233905315,-5.710283,0.0050790953,0.0,0.009378184,0.01873648
1000.0,-19.544863766821233,2,7710,21036.423456192017,7710000,0.9331323057413101,-5.7039795,0.002557361,0.0,0.0025209798,0.015784834
1000.0,-19.39370393102859,2,7712,21042.0186522007,7712000,0.9590723179280758,-5.702803,0.0023013952,0.0,0.0021521526,0.006556766
1000.0,-19.405576306755403,2,7714,21047.605880498886,7714000,0.9610971547663212,-5.7004743,0.002169154,0.0,0.0003865473,0.015239064
1000.0,-19.402350363736645,2,7716,21053.191295862198,7716000,0.9327246323227882,-5.7096505,0.0018719565,0.0,0.00014372962,0.014295297
1000.0,-19.254742164033562,2,7718,21058.72374868393,7718000,0.9488041400909424,-5.711303,0.0043966523,0.0,0.0011212956,0.0060352823
1000.0,-18.95697225897361,2,7720,21064.27731537819,7720000,0.9303595721721649,-5.716746,0.0022141868,0.0,-0.0013418151,0.0058725267
1000.0,-18.57509672617231,3,7723,21069.98529267311,7723000,0.978529242798686,-5.720287,0.0031594322,0.0,0.0005043852,0.01202999
1000.0,-18.431875749512457,2,7725,21075.470231294632,7725000,0.9417978376150131,-5.720632,0.007093308,0.0,0.011389692,0.0067247
1000.0,-18.355866291344118,2,7727,21080.9506380558,7727000,0.9532764852046967,-5.721232,0.002167284,0.0,-0.00087009673,0.0043265256
1000.0,-18.296267741400854,2,7729,21086.57940864563,7729000,0.9780331756919622,-5.7221847,0.002410272,0.0,0.0021597026,0.0103417905
1000.0,-18.540823735072752,2,7731,21092.11145401001,7731000,0.9421276748180389,-5.7261653,0.0039646016,0.0,0.002017179,0.02061284
1000.0,-18.432022183755272,2,7733,21097.772175073624,7733000,0.9769850261509418,-5.7278805,0.002438761,0.0,0.0010349281,0.005394439
1000.0,-18.433956870586822,2,7735,21103.37628507614,7735000,0.9371346309781075,-5.7312007,0.0023792065,0.0,0.0028145243,0.018448405
1000.0,-18.44620067717156,2,7737,21108.990201711655,7737000,0.8166564702987671,-5.7234817,0.003882527,0.0,0.002396586,0.006412631
1000.0,-18.51853464184662,2,7739,21114.63436961174,7739000,0.9782432038336992,-5.724614,0.0030053225,0.0,0.0034004012,0.004833204
1000.0,-18.44375341440567,2,7741,21120.211997032166,7741000,0.9116752594709396,-5.7206926,0.003789967,0.0,0.0023132795,0.014948942
1000.0,-18.421430170329064,2,7743,21125.755346298218,7743000,0.947272602468729,-5.71664,0.0033125794,0.0,0.0015344131,0.007957535
1000.0,-18.393971504228638,2,7745,21131.404685258865,7745000,0.9347466304898262,-5.718196,0.010988543,0.0,0.0147541845,0.008366874
1000.0,-18.598599235180256,2,7747,21137.034730434418,7747000,0.9408748708665371,-5.7104783,0.002122003,0.0,0.0013515133,0.01432024
1000.0,-18.60094469159287,2,7749,21142.687891960144,7749000,0.9682991057634354,-5.715718,0.0021504718,0.0,0.0021942952,0.009336239
1000.0,-18.756365535379608,2,7751,21148.32804441452,7751000,0.9278650209307671,-5.7203507,0.001825115,0.0,0.0002817532,0.033844005
1000.0,-18.625864819446637,2,7753,21153.90677380562,7753000,0.890089213848114,-5.728699,0.0015794425,0.0,0.0011028689,0.011770101
1000.0,-18.45641930464547,2,7755,21159.49573993683,7755000,0.9385226778686047,-5.742143,0.0033682347,0.0,0.00058424333,0.010014027
